Code INSEE,Feu en été,Année
40144,0,2014
40145,0,2014
40146,0,2014
40147,0,2014
40148,0,2014
40149,0,2014
40150,1,2014
40151,0,2014
40152,0,2014
40153,0,2014
40154,0,2014
40155,0,2014
40156,0,2014
40157,1,2014
40158,0,2014
40159,0,2014
40160,0,2014
40161,0,2014
40162,0,2014
40163,0,2014
40164,0,2014
40165,0,2014
40166,0,2014
40167,1,2014
40168,1,2014
40169,0,2014
40170,0,2014
40171,0,2014
40172,0,2014
40173,0,2014
40174,0,2014
40175,0,2014
40176,0,2014
40177,0,2014
40178,0,2014
40179,0,2014
40180,0,2014
40181,0,2014
40182,0,2014
40183,0,2014
40184,0,2014
40185,0,2014
40186,0,2014
40187,0,2014
40188,0,2014
40189,0,2014
40190,0,2014
40191,0,2014
40192,1,2014
40193,0,2014
40194,0,2014
40195,0,2014
40196,0,2014
40197,0,2014
40198,0,2014
40199,0,2014
40200,1,2014
40201,0,2014
40202,0,2014
40203,0,2014
40204,0,2014
40205,0,2014
40206,0,2014
40207,0,2014
40208,0,2014
40209,0,2014
40210,0,2014
40211,0,2014
40212,0,2014
40213,0,2014
40214,0,2014
40215,0,2014
40216,0,2014
40217,0,2014
40218,0,2014
40219,0,2014
40220,0,2014
40221,0,2014
40222,0,2014
40223,0,2014
40224,0,2014
40225,0,2014
40226,0,2014
40227,0,2014
40228,0,2014
40229,1,2014
40230,1,2014
40231,0,2014
40232,0,2014
40233,0,2014
40234,0,2014
40235,0,2014
40236,0,2014
40237,0,2014
40238,0,2014
40239,0,2014
40240,0,2014
40242,1,2014
40243,0,2014
40244,1,2014
40245,0,2014
40246,0,2014
40247,0,2014
40248,0,2014
40249,0,2014
40250,0,2014
40251,0,2014
40252,0,2014
40253,0,2014
40254,0,2014
40255,0,2014
40256,0,2014
40257,0,2014
40258,0,2014
40259,0,2014
40260,0,2014
40261,0,2014
40262,1,2014
40263,0,2014
40264,0,2014
40265,0,2014
40266,0,2014
40267,0,2014
40268,0,2014
40269,0,2014
40270,0,2014
40271,0,2014
40272,0,2014
40273,0,2014
40274,0,2014
40275,0,2014
40276,0,2014
40277,0,2014
40278,0,2014
40279,1,2014
40280,0,2014
40281,0,2014
40282,0,2014
40283,0,2014
40284,0,2014
40285,0,2014
40286,0,2014
40287,0,2014
40288,0,2014
40289,0,2014
40290,0,2014
40291,0,2014
40292,0,2014
40293,0,2014
40294,0,2014
40295,0,2014
40296,0,2014
40297,0,2014
40298,0,2014
40299,0,2014
40300,0,2014
40301,0,2014
40302,0,2014
40303,0,2014
40304,0,2014
40305,0,2014
40306,0,2014
40307,1,2014
40308,0,2014
40309,0,2014
40310,1,2014
40311,0,2014
40312,0,2014
40313,0,2014
40314,0,2014
40315,0,2014
40316,0,2014
40317,0,2014
40318,0,2014
40319,0,2014
40320,1,2014
40321,0,2014
40322,0,2014
40323,0,2014
40324,0,2014
40325,0,2014
40326,0,2014
40327,0,2014
40328,0,2014
40329,0,2014
40330,0,2014
40331,0,2014
40332,0,2014
40333,0,2014
40334,0,2014
4001,0,2015
4004,0,2015
4005,0,2015
4006,0,2015
4007,0,2015
4008,0,2015
4009,0,2015
4012,0,2015
4013,0,2015
4016,0,2015
4017,0,2015
4018,0,2015
4019,0,2015
4020,0,2015
4021,0,2015
4022,0,2015
4023,0,2015
4024,0,2015
4025,0,2015
4026,0,2015
4027,0,2015
4028,0,2015
4030,0,2015
4031,0,2015
4032,0,2015
4033,0,2015
4034,0,2015
4035,0,2015
4036,0,2015
4037,0,2015
4039,0,2015
4040,0,2015
4041,0,2015
4042,0,2015
4043,0,2015
4045,0,2015
4046,0,2015
4047,0,2015
4049,0,2015
4050,0,2015
4051,0,2015
4053,0,2015
4054,0,2015
4055,0,2015
4057,0,2015
4058,0,2015
4059,0,2015
4061,0,2015
4062,0,2015
4063,0,2015
4065,0,2015
4066,0,2015
4067,0,2015
4068,0,2015
4069,0,2015
4070,0,2015
4072,0,2015
4073,0,2015
4074,0,2015
4075,0,2015
4076,0,2015
4077,0,2015
4079,0,2015
4081,0,2015
4084,0,2015
4085,0,2015
4086,0,2015
4087,0,2015
4088,0,2015
4090,0,2015
4091,0,2015
4092,0,2015
4093,0,2015
4094,0,2015
4095,0,2015
4096,0,2015
4097,0,2015
4099,0,2015
40001,0,2015
40002,0,2015
40003,0,2015
40004,0,2015
40005,0,2015
40006,0,2015
40007,0,2015
40008,0,2015
40009,0,2015
40011,0,2015
40012,0,2015
40013,0,2015
40014,1,2015
40015,0,2015
40016,0,2015
40017,0,2015
40018,0,2015
40019,0,2015
40020,0,2015
40021,1,2015
40022,0,2015
40023,0,2015
40024,0,2015
40025,0,2015
40026,0,2015
40027,0,2015
40028,0,2015
40029,0,2015
40030,0,2015
40031,1,2015
40032,0,2015
40033,0,2015
40034,0,2015
40035,0,2015
40036,0,2015
40037,0,2015
40038,0,2015
40039,0,2015
40040,0,2015
40041,0,2015
40042,0,2015
40043,0,2015
40044,0,2015
40046,1,2015
40047,0,2015
40048,0,2015
40049,0,2015
40050,0,2015
40051,0,2015
40052,0,2015
40053,1,2015
40054,0,2015
40055,0,2015
40056,1,2015
40057,0,2015
40058,0,2015
40059,0,2015
40060,0,2015
40061,0,2015
40062,1,2015
40063,0,2015
40064,0,2015
40065,0,2015
40066,0,2015
40067,0,2015
40068,0,2015
40069,0,2015
40070,0,2015
40071,0,2015
40072,0,2015
40073,0,2015
40074,0,2015
40075,1,2015
40076,0,2015
40077,0,2015
40078,0,2015
40079,0,2015
40080,0,2015
40081,1,2015
40082,0,2015
40083,0,2015
40084,0,2015
40085,0,2015
40086,0,2015
40087,0,2015
40088,0,2015
40089,0,2015
40090,0,2015
40091,0,2015
40092,0,2015
40093,0,2015
40094,0,2015
40095,0,2015
40096,1,2015
40097,0,2015
40098,0,2015
40099,0,2015
40100,1,2015
40101,0,2015
40102,0,2015
40103,0,2015
40104,0,2015
40105,0,2015
40106,0,2015
40107,0,2015
40108,0,2015
40109,0,2015
40110,0,2015
40111,1,2015
40112,0,2015
40113,0,2015
40114,0,2015
40115,0,2015
40116,0,2015
40117,0,2015
40118,0,2015
40119,0,2015
40120,0,2015
40121,0,2015
40122,0,2015
40123,1,2015
40124,0,2015
40125,0,2015
40126,0,2015
40127,0,2015
40128,0,2015
40129,0,2015
40130,0,2015
40131,0,2015
40132,0,2015
40133,1,2015
40134,1,2015
40135,1,2015
40136,0,2015
40137,0,2015
40138,0,2015
40139,0,2015
40140,0,2015
40141,0,2015
40142,1,2015
40143,0,2015
40144,0,2015
40145,0,2015
40146,0,2015
40147,0,2015
40148,0,2015
40149,1,2015
40150,0,2015
40151,0,2015
40152,1,2015
40153,0,2015
40154,0,2015
40155,1,2015
40156,0,2015
40157,0,2015
40158,1,2015
40159,0,2015
40160,0,2015
40161,0,2015
40162,0,2015
40163,1,2015
40164,1,2015
40165,0,2015
40166,0,2015
40167,1,2015
40168,1,2015
40169,1,2015
40170,0,2015
40171,0,2015
40172,0,2015
40173,0,2015
40174,0,2015
40175,0,2015
40176,0,2015
40177,0,2015
40178,0,2015
40179,0,2015
40180,0,2015
40181,1,2015
40182,1,2015
40183,0,2015
40184,1,2015
40185,0,2015
40186,0,2015
40187,1,2015
40188,0,2015
40189,0,2015
40190,0,2015
40191,0,2015
40192,0,2015
40193,0,2015
40194,0,2015
40195,0,2015
40196,0,2015
40197,1,2015
40198,0,2015
40199,0,2015
40200,1,2015
40201,0,2015
40202,0,2015
40203,0,2015
40204,0,2015
40205,0,2015
40206,0,2015
40207,0,2015
40208,0,2015
40209,0,2015
40210,1,2015
40211,0,2015
40212,0,2015
40213,0,2015
40214,0,2015
40215,0,2015
40216,0,2015
40217,1,2015
40218,0,2015
40219,0,2015
40220,0,2015
40221,0,2015
40222,0,2015
40223,0,2015
40224,0,2015
40225,0,2015
40226,0,2015
40227,0,2015
40228,0,2015
40229,0,2015
40230,0,2015
40231,0,2015
40232,0,2015
40233,0,2015
40234,1,2015
40235,0,2015
40236,0,2015
40237,0,2015
40238,0,2015
40239,0,2015
40240,0,2015
40242,1,2015
40243,1,2015
40244,1,2015
40245,0,2015
40246,1,2015
40247,0,2015
40248,0,2015
40249,0,2015
40250,0,2015
40251,0,2015
40252,0,2015
40253,0,2015
40254,0,2015
40255,0,2015
40256,0,2015
40257,0,2015
40258,0,2015
40259,0,2015
40260,0,2015
40261,1,2015
40262,0,2015
40263,0,2015
40264,0,2015
40265,0,2015
40266,1,2015
40267,0,2015
40268,0,2015
40269,0,2015
40270,0,2015
40271,0,2015
40272,0,2015
40273,0,2015
40274,0,2015
40275,0,2015
40276,1,2015
40277,0,2015
40278,0,2015
40279,1,2015
40280,0,2015
40281,0,2015
40282,0,2015
40283,0,2015
40284,1,2015
40285,1,2015
40286,0,2015
40287,1,2015
40288,0,2015
40289,0,2015
40290,0,2015
40291,0,2015
40292,0,2015
40293,0,2015
40294,0,2015
40295,0,2015
40296,1,2015
40297,0,2015
40298,0,2015
40299,0,2015
40300,0,2015
40301,0,2015
40302,0,2015
40303,1,2015
40304,0,2015
40305,0,2015
40306,0,2015
40307,1,2015
40308,0,2015
40309,1,2015
40310,1,2015
40311,1,2015
40312,0,2015
40313,0,2015
40314,0,2015
40315,0,2015
40316,0,2015
40317,1,2015
40318,0,2015
40319,1,2015
40320,1,2015
40321,0,2015
40322,0,2015
40323,0,2015
40324,0,2015
40325,0,2015
40326,1,2015
40327,0,2015
40328,0,2015
40329,0,2015
40330,0,2015
40331,0,2015
40332,1,2015
40333,1,2015
40334,0,2015
4001,0,2016
4004,0,2016
4005,0,2016
4006,0,2016
4007,0,2016
4008,0,2016
4009,0,2016
4012,0,2016
4013,0,2016
4016,0,2016
4017,0,2016
4018,0,2016
4019,0,2016
4020,0,2016
4021,0,2016
4022,0,2016
4023,0,2016
4024,0,2016
4025,0,2016
4026,0,2016
4027,0,2016
4028,0,2016
4030,0,2016
4031,0,2016
4032,0,2016
4033,0,2016
4034,0,2016
4035,0,2016
4036,0,2016
4037,0,2016
4039,0,2016
4040,0,2016
4041,0,2016
4042,0,2016
4043,0,2016
4045,0,2016
4046,0,2016
4047,0,2016
4049,0,2016
4050,0,2016
4051,0,2016
4053,0,2016
4054,0,2016
4055,0,2016
4057,0,2016
4058,0,2016
4059,0,2016
4061,0,2016
4062,0,2016
4063,0,2016
4065,0,2016
4066,0,2016
4067,0,2016
4068,0,2016
4069,0,2016
4070,0,2016
4072,0,2016
4073,0,2016
4074,0,2016
4075,0,2016
4076,0,2016
4077,0,2016
4079,0,2016
4081,0,2016
4084,0,2016
4085,0,2016
4086,0,2016
4087,0,2016
4088,0,2016
4090,0,2016
4091,0,2016
4092,0,2016
4093,0,2016
4094,0,2016
4095,0,2016
4096,0,2016
4097,0,2016
4099,0,2016
40001,0,2016
40002,0,2016
40003,0,2016
40004,0,2016
40005,0,2016
40006,0,2016
40007,0,2016
40008,0,2016
40009,0,2016
40011,0,2016
40012,0,2016
40013,0,2016
40014,0,2016
40015,0,2016
40016,0,2016
40017,0,2016
40018,0,2016
40019,0,2016
40020,0,2016
40021,0,2016
40022,0,2016
40023,0,2016
40024,0,2016
40025,0,2016
40026,0,2016
40027,0,2016
40028,0,2016
40029,0,2016
40030,0,2016
40031,0,2016
40032,0,2016
40033,0,2016
40034,0,2016
40035,0,2016
40036,0,2016
40037,0,2016
40038,0,2016
40039,0,2016
40040,0,2016
40041,0,2016
40042,0,2016
40043,1,2016
40044,0,2016
40046,0,2016
40047,0,2016
40048,0,2016
40049,0,2016
40050,0,2016
40051,0,2016
40052,0,2016
40053,1,2016
40054,0,2016
40055,0,2016
40056,0,2016
40057,0,2016
40058,1,2016
40059,0,2016
40060,0,2016
40061,1,2016
40062,0,2016
40063,0,2016
40064,0,2016
40065,0,2016
40066,0,2016
40067,0,2016
40068,0,2016
40069,0,2016
40070,0,2016
40071,0,2016
40072,0,2016
40073,0,2016
40074,0,2016
40075,0,2016
40076,0,2016
40077,0,2016
40078,0,2016
40079,0,2016
40080,0,2016
40081,1,2016
40082,0,2016
40083,0,2016
40084,0,2016
40085,1,2016
40086,0,2016
40087,0,2016
40088,0,2016
40089,0,2016
40090,0,2016
40091,0,2016
40092,0,2016
40093,0,2016
40094,1,2016
40095,0,2016
40096,0,2016
40097,0,2016
40098,0,2016
40099,0,2016
40100,0,2016
40101,0,2016
40102,0,2016
40103,0,2016
40104,0,2016
40105,0,2016
40106,0,2016
40107,0,2016
40108,0,2016
40109,0,2016
40110,0,2016
40111,0,2016
40112,0,2016
40113,0,2016
40114,0,2016
40115,0,2016
40116,0,2016
40117,0,2016
40118,0,2016
40119,0,2016
40120,0,2016
40121,0,2016
40122,0,2016
40123,1,2016
40124,0,2016
40125,0,2016
40126,0,2016
40127,0,2016
40128,0,2016
40129,0,2016
40130,0,2016
40131,0,2016
40132,0,2016
40133,1,2016
40134,0,2016
40135,1,2016
40136,0,2016
40137,0,2016
40138,0,2016
40139,0,2016
40140,0,2016
40141,0,2016
40142,0,2016
40143,0,2016
40144,0,2016
40145,0,2016
40146,0,2016
40147,0,2016
40148,0,2016
40149,1,2016
40150,1,2016
40151,0,2016
40152,0,2016
40153,0,2016
40154,0,2016
40155,1,2016
40156,0,2016
40157,1,2016
40158,0,2016
40159,0,2016
40160,0,2016
40161,0,2016
40162,0,2016
40163,1,2016
40164,1,2016
40165,0,2016
40166,0,2016
40167,1,2016
40168,1,2016
40169,0,2016
40170,0,2016
40171,1,2016
40172,0,2016
40173,0,2016
40174,0,2016
40175,0,2016
40176,0,2016
40177,0,2016
40178,0,2016
40179,0,2016
40180,1,2016
40181,0,2016
40182,0,2016
40183,0,2016
40184,1,2016
40185,0,2016
40186,0,2016
40187,0,2016
40188,0,2016
40189,0,2016
40190,0,2016
40191,0,2016
40192,1,2016
40193,0,2016
40194,0,2016
40195,0,2016
40196,0,2016
40197,0,2016
40198,0,2016
40199,0,2016
40200,0,2016
40201,0,2016
40202,0,2016
40203,0,2016
40204,0,2016
40205,0,2016
40206,0,2016
40207,0,2016
40208,0,2016
40209,0,2016
40210,1,2016
40211,0,2016
40212,0,2016
40213,0,2016
40214,0,2016
40215,0,2016
40216,0,2016
40217,0,2016
40218,0,2016
40219,0,2016
40220,0,2016
40221,0,2016
40222,0,2016
40223,0,2016
40224,0,2016
40225,0,2016
40226,0,2016
40227,1,2016
40228,0,2016
40229,0,2016
40230,0,2016
40231,0,2016
40232,0,2016
40233,0,2016
40234,0,2016
40235,0,2016
40236,0,2016
40237,0,2016
40238,0,2016
40239,0,2016
40240,0,2016
40242,0,2016
40243,0,2016
40244,0,2016
40245,0,2016
40246,1,2016
40247,0,2016
40248,0,2016
40249,0,2016
40250,1,2016
40251,0,2016
40252,0,2016
40253,0,2016
40254,0,2016
40255,0,2016
40256,0,2016
40257,0,2016
40258,1,2016
40259,0,2016
40260,0,2016
40261,0,2016
40262,0,2016
40263,0,2016
40264,0,2016
40265,0,2016
40266,1,2016
40267,1,2016
40268,0,2016
40269,0,2016
40270,0,2016
40271,0,2016
40272,0,2016
40273,0,2016
40274,0,2016
40275,0,2016
40276,0,2016
40277,0,2016
40278,0,2016
40279,1,2016
40280,0,2016
40281,0,2016
40282,0,2016
40283,0,2016
40284,0,2016
40285,0,2016
40286,0,2016
40287,0,2016
40288,0,2016
40289,0,2016
40290,0,2016
40291,0,2016
40292,0,2016
40293,0,2016
40294,0,2016
40295,0,2016
40296,1,2016
40297,1,2016
40298,0,2016
40299,0,2016
40300,0,2016
40301,0,2016
40302,0,2016
40303,1,2016
40304,0,2016
40305,0,2016
40306,0,2016
40307,1,2016
40308,0,2016
40309,0,2016
40310,1,2016
40311,0,2016
40312,0,2016
40313,1,2016
40314,0,2016
40315,0,2016
40316,0,2016
40317,0,2016
40318,0,2016
40319,1,2016
40320,0,2016
40321,0,2016
40322,0,2016
40323,1,2016
40324,0,2016
40325,0,2016
40326,1,2016
40327,0,2016
40328,0,2016
40329,0,2016
40330,0,2016
40331,0,2016
40332,0,2016
40333,0,2016
40334,0,2016
4001,0,2017
4004,0,2017
4005,0,2017
4006,0,2017
4007,0,2017
4008,0,2017
4009,0,2017
4012,0,2017
4013,0,2017
4016,0,2017
4017,0,2017
4018,0,2017
4019,0,2017
4020,0,2017
4021,0,2017
4022,0,2017
4023,0,2017
4024,0,2017
4025,0,2017
4026,0,2017
4027,0,2017
4028,0,2017
4030,0,2017
4031,0,2017
4032,0,2017
4033,0,2017
4034,0,2017
4035,0,2017
4036,0,2017
4037,0,2017
4039,0,2017
4040,0,2017
4041,0,2017
4042,0,2017
4043,0,2017
4045,0,2017
4046,0,2017
4047,0,2017
4049,0,2017
4050,0,2017
4051,0,2017
4053,0,2017
4054,0,2017
4055,0,2017
4057,0,2017
4058,0,2017
4059,0,2017
4061,0,2017
4062,0,2017
4063,0,2017
4065,0,2017
4066,0,2017
4067,0,2017
4068,0,2017
4069,0,2017
4070,0,2017
4072,0,2017
4073,0,2017
4074,0,2017
4075,0,2017
4076,0,2017
4077,0,2017
4079,0,2017
4081,0,2017
4084,0,2017
4085,0,2017
4086,0,2017
4087,0,2017
4088,0,2017
4090,0,2017
4091,0,2017
4092,0,2017
4093,0,2017
4094,0,2017
4095,0,2017
4096,0,2017
4097,0,2017
4099,0,2017
40001,0,2017
40002,0,2017
40003,0,2017
40004,0,2017
40005,0,2017
40006,0,2017
40007,0,2017
40008,0,2017
40009,0,2017
40011,0,2017
40012,0,2017
40013,0,2017
40014,0,2017
40015,0,2017
40016,0,2017
40017,0,2017
40018,0,2017
40019,0,2017
40020,0,2017
40021,0,2017
40022,0,2017
40023,0,2017
40024,0,2017
40025,0,2017
40026,0,2017
40027,0,2017
40028,0,2017
40029,0,2017
40030,0,2017
40031,0,2017
40032,0,2017
40033,0,2017
40034,0,2017
40035,0,2017
40036,0,2017
40037,1,2017
40038,0,2017
40039,0,2017
40040,0,2017
40041,0,2017
40042,0,2017
40043,0,2017
40044,0,2017
40046,1,2017
40047,0,2017
40048,0,2017
40049,0,2017
40050,0,2017
40051,0,2017
40052,0,2017
40053,1,2017
40054,0,2017
40055,0,2017
40056,0,2017
40057,0,2017
40058,0,2017
40059,0,2017
40060,1,2017
40061,0,2017
40062,0,2017
40063,0,2017
40064,0,2017
40065,1,2017
40066,0,2017
40067,0,2017
40068,0,2017
40069,0,2017
40070,0,2017
40071,0,2017
40072,0,2017
40073,0,2017
40074,0,2017
40075,0,2017
40076,0,2017
40077,0,2017
40078,0,2017
40079,0,2017
40080,0,2017
40081,0,2017
40082,0,2017
40083,0,2017
40084,0,2017
40085,0,2017
40086,0,2017
40087,0,2017
40088,0,2017
40089,0,2017
40090,0,2017
40091,0,2017
40092,0,2017
40093,0,2017
40094,0,2017
40095,0,2017
40096,0,2017
40097,0,2017
40098,0,2017
40099,0,2017
40100,0,2017
40101,0,2017
40102,0,2017
40103,0,2017
40104,0,2017
40105,0,2017
40106,0,2017
40107,0,2017
40108,0,2017
40109,0,2017
40110,0,2017
40111,0,2017
40112,0,2017
40113,0,2017
40114,1,2017
40115,0,2017
40116,0,2017
40117,0,2017
40118,0,2017
40119,0,2017
40120,0,2017
40121,0,2017
40122,0,2017
40123,0,2017
40124,0,2017
40125,0,2017
40126,0,2017
40127,0,2017
40128,0,2017
40129,0,2017
40130,0,2017
40131,0,2017
40132,0,2017
40133,0,2017
40134,0,2017
40135,1,2017
40136,0,2017
40137,0,2017
40138,0,2017
40139,0,2017
40140,0,2017
40141,0,2017
40142,1,2017
40143,0,2017
40144,0,2017
40145,0,2017
40146,0,2017
40147,0,2017
40148,0,2017
40149,0,2017
40150,1,2017
40151,0,2017
40152,0,2017
40153,0,2017
40154,0,2017
40155,0,2017
40156,0,2017
40157,0,2017
40158,1,2017
40159,0,2017
40160,0,2017
40161,0,2017
40162,0,2017
40163,0,2017
40164,0,2017
40165,0,2017
40166,0,2017
40167,1,2017
40168,0,2017
40169,0,2017
40170,0,2017
40171,0,2017
40172,0,2017
40173,0,2017
40174,0,2017
40175,0,2017
40176,0,2017
40177,0,2017
40178,0,2017
40179,0,2017
40180,0,2017
40181,1,2017
40182,0,2017
40183,0,2017
40184,1,2017
40185,0,2017
40186,0,2017
40187,1,2017
40188,0,2017
40189,0,2017
40190,0,2017
40191,0,2017
40192,1,2017
40193,0,2017
40194,0,2017
40195,0,2017
40196,0,2017
40197,0,2017
40198,0,2017
40199,0,2017
40200,1,2017
40201,0,2017
40202,0,2017
40203,0,2017
40204,0,2017
40205,0,2017
40206,0,2017
40207,0,2017
40208,0,2017
40209,0,2017
40210,0,2017
40211,0,2017
40212,0,2017
40213,0,2017
40214,0,2017
40215,0,2017
40216,0,2017
40217,1,2017
40218,0,2017
40219,0,2017
40220,0,2017
40221,0,2017
40222,0,2017
40223,0,2017
40224,0,2017
40225,0,2017
40226,0,2017
40227,1,2017
40228,0,2017
40229,0,2017
40230,0,2017
40231,0,2017
40232,0,2017
40233,0,2017
40234,0,2017
40235,0,2017
40236,0,2017
40237,0,2017
40238,0,2017
40239,0,2017
40240,0,2017
40242,0,2017
40243,1,2017
40244,0,2017
40245,0,2017
40246,1,2017
40247,0,2017
40248,0,2017
40249,0,2017
40250,0,2017
40251,0,2017
40252,0,2017
40253,0,2017
40254,0,2017
40255,0,2017
40256,0,2017
40257,0,2017
40258,0,2017
40259,0,2017
40260,0,2017
40261,0,2017
40262,0,2017
40263,0,2017
40264,0,2017
40265,0,2017
40266,0,2017
40267,0,2017
40268,0,2017
40269,0,2017
40270,0,2017
40271,0,2017
40272,0,2017
40273,0,2017
40274,0,2017
40275,0,2017
40276,0,2017
40277,0,2017
40278,0,2017
40279,0,2017
40280,0,2017
40281,0,2017
40282,0,2017
40283,0,2017
40284,0,2017
40285,0,2017
40286,0,2017
40287,0,2017
40288,0,2017
40289,0,2017
40290,0,2017
40291,0,2017
40292,0,2017
40293,0,2017
40294,0,2017
40295,1,2017
40296,0,2017
40297,1,2017
40298,0,2017
40299,0,2017
40300,0,2017
40301,0,2017
40302,0,2017
40303,1,2017
40304,1,2017
40305,0,2017
40306,0,2017
40307,1,2017
40308,0,2017
40309,0,2017
40310,1,2017
40311,0,2017
40312,0,2017
40313,0,2017
40314,0,2017
40315,0,2017
40316,0,2017
40317,0,2017
40318,0,2017
40319,1,2017
40320,0,2017
40321,0,2017
40322,0,2017
40323,0,2017
40324,0,2017
40325,0,2017
40326,0,2017
40327,0,2017
40328,0,2017
40329,0,2017
40330,1,2017
40331,0,2017
40332,1,2017
40333,1,2017
40334,0,2017
4001,0,2018
4004,0,2018
4005,0,2018
4006,0,2018
4007,0,2018
4008,0,2018
4009,0,2018
4012,0,2018
4013,0,2018
4016,0,2018
4017,0,2018
4018,0,2018
4019,0,2018
4020,0,2018
4021,0,2018
4022,0,2018
4023,0,2018
4024,0,2018
4025,0,2018
4026,0,2018
4027,0,2018
4028,0,2018
4030,0,2018
4031,0,2018
4032,0,2018
4033,0,2018
4034,0,2018
4035,0,2018
4036,0,2018
4037,0,2018
4039,0,2018
4040,0,2018
4041,0,2018
4042,0,2018
4043,0,2018
4045,0,2018
4046,0,2018
4047,0,2018
4049,0,2018
4050,0,2018
4051,0,2018
4053,0,2018
4054,0,2018
4055,0,2018
4057,0,2018
4058,0,2018
4059,0,2018
4061,0,2018
4062,0,2018
4063,0,2018
4065,0,2018
4066,0,2018
4067,0,2018
4068,0,2018
4069,0,2018
4070,0,2018
4072,0,2018
4073,0,2018
4074,0,2018
4075,0,2018
4076,0,2018
4077,0,2018
4079,0,2018
4081,0,2018
4084,0,2018
4085,0,2018
4086,0,2018
4087,0,2018
4088,0,2018
4090,0,2018
4091,0,2018
4092,0,2018
4093,0,2018
4094,0,2018
4095,0,2018
4096,0,2018
4097,0,2018
4099,0,2018
40001,0,2018
40002,0,2018
40003,0,2018
40004,0,2018
40005,0,2018
40006,0,2018
40007,0,2018
40008,0,2018
40009,0,2018
40011,0,2018
40012,0,2018
40013,0,2018
40014,0,2018
40015,0,2018
40016,0,2018
40017,0,2018
40018,0,2018
40019,0,2018
40020,0,2018
40021,0,2018
40022,0,2018
40023,0,2018
40024,0,2018
40025,1,2018
40026,0,2018
40027,0,2018
40028,0,2018
40029,0,2018
40030,0,2018
40031,0,2018
40032,0,2018
40033,0,2018
40034,0,2018
40035,0,2018
40036,0,2018
40037,0,2018
40038,0,2018
40039,0,2018
40040,0,2018
40041,0,2018
40042,0,2018
40043,1,2018
40044,0,2018
40046,0,2018
40047,0,2018
40048,0,2018
40049,0,2018
40050,0,2018
40051,0,2018
40052,0,2018
40053,0,2018
40054,0,2018
40055,0,2018
40056,0,2018
40057,0,2018
40058,0,2018
40059,0,2018
40060,0,2018
40061,0,2018
40062,0,2018
40063,0,2018
40064,0,2018
40065,0,2018
40066,0,2018
40067,0,2018
40068,0,2018
40069,0,2018
40070,0,2018
40071,0,2018
40072,0,2018
40073,0,2018
40074,0,2018
40075,0,2018
40076,0,2018
40077,0,2018
40078,0,2018
40079,0,2018
40080,0,2018
40081,0,2018
40082,0,2018
40083,0,2018
40084,0,2018
40085,0,2018
40086,0,2018
40087,0,2018
40088,0,2018
40089,0,2018
40090,0,2018
40091,0,2018
40092,0,2018
40093,0,2018
40094,1,2018
40095,0,2018
40096,0,2018
40097,0,2018
40098,0,2018
40099,0,2018
40100,0,2018
40101,0,2018
40102,0,2018
40103,0,2018
40104,0,2018
40105,0,2018
40106,0,2018
40107,0,2018
40108,0,2018
40109,0,2018
40110,0,2018
40111,1,2018
40112,0,2018
40113,0,2018
40114,0,2018
40115,0,2018
40116,0,2018
40117,0,2018
40118,0,2018
40119,0,2018
40120,0,2018
40121,0,2018
40122,0,2018
40123,0,2018
40124,0,2018
40125,0,2018
40126,0,2018
40127,0,2018
40128,0,2018
40129,0,2018
40130,0,2018
40131,0,2018
40132,0,2018
40133,0,2018
40134,0,2018
40135,0,2018
40136,0,2018
40137,0,2018
40138,0,2018
40139,0,2018
40140,0,2018
40141,0,2018
40142,0,2018
40143,0,2018
40144,0,2018
40145,0,2018
40146,0,2018
40147,0,2018
40148,0,2018
40149,0,2018
40150,0,2018
40151,0,2018
40152,0,2018
40153,0,2018
40154,0,2018
40155,0,2018
40156,0,2018
40157,0,2018
40158,0,2018
40159,0,2018
40160,0,2018
40161,0,2018
40162,0,2018
40163,0,2018
40164,0,2018
40165,0,2018
40166,0,2018
40167,1,2018
40168,0,2018
40169,1,2018
40170,0,2018
40171,0,2018
40172,0,2018
40173,0,2018
40174,0,2018
40175,0,2018
40176,0,2018
40177,0,2018
40178,0,2018
40179,0,2018
40180,0,2018
40181,0,2018
40182,0,2018
40183,0,2018
40184,1,2018
40185,0,2018
40186,0,2018
40187,0,2018
40188,0,2018
40189,0,2018
40190,0,2018
40191,0,2018
40192,0,2018
40193,0,2018
40194,0,2018
40195,0,2018
40196,0,2018
40197,1,2018
40198,0,2018
40199,0,2018
40200,0,2018
40201,0,2018
40202,0,2018
40203,0,2018
40204,0,2018
40205,0,2018
40206,0,2018
40207,0,2018
40208,0,2018
40209,0,2018
40210,0,2018
40211,0,2018
40212,0,2018
40213,0,2018
40214,0,2018
40215,0,2018
40216,0,2018
40217,1,2018
40218,0,2018
40219,0,2018
40220,0,2018
40221,0,2018
40222,0,2018
40223,0,2018
40224,0,2018
40225,0,2018
40226,0,2018
40227,0,2018
40228,1,2018
40229,0,2018
40230,0,2018
40231,0,2018
40232,0,2018
40233,0,2018
40234,0,2018
40235,0,2018
40236,0,2018
40237,0,2018
40238,0,2018
40239,0,2018
40240,0,2018
40242,0,2018
40243,1,2018
40244,0,2018
40245,0,2018
40246,0,2018
40247,0,2018
40248,0,2018
40249,0,2018
40250,0,2018
40251,0,2018
40252,0,2018
40253,0,2018
40254,0,2018
40255,0,2018
40256,0,2018
